SA2_CODE21,SA2_NAME21,SA3_NAME21,SA4_NAME21,provider_type,is_metro,price_increase_pct,scenario_label,baseline_tier_abs,baseline_tier_rel,baseline_tier_order,burden_tier_abs,burden_tier_rel,median_hhd_inc_annual_adj,sim_annual_bill,sim_burden_ratio,sim_burden_pct,sim_tier_abs,sim_tier_order,tier_shift,tier_shifted
402051055,St Agnes - Ridgehaven,Tea Tree Gully,Adelaide - North,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,88643.0,1197.27,0.013507,1.3507,Low,4,0.0,0
403011056,Brighton (SA),Holdfast Bay,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,99397.0,1197.27,0.012045,1.2045,Low,4,0.0,0
403011057,Glenelg (SA),Holdfast Bay,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,92802.0,1197.27,0.012901,1.2901,Low,4,0.0,0
403021058,Edwardstown,Marion,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,86267.0,1197.27,0.013879,1.3879,Low,4,0.0,0
403021059,Hallett Cove,Marion,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,111457.0,1197.27,0.010742,1.0742,Low,4,0.0,0
403021060,Marino - Seaview Downs,Marion,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,108190.0,1197.27,0.011066,1.1066,Low,4,0.0,0
403021061,Mitchell Park,Marion,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,77652.0,1197.27,0.015418,1.5418,Low,4,0.0,0
403021062,Morphettville,Marion,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,92327.0,1197.27,0.012968,1.2968,Low,4,0.0,0
403021063,Sheidow Park - Trott Park,Marion,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,114190.0,1197.27,0.010485,1.0485,Low,4,0.0,0
403021064,Warradale,Marion,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,84425.0,1197.27,0.014181,1.4181,Low,4,0.0,0
403031065,Belair,Mitcham,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,135044.0,1197.27,0.008866,0.8866,Low,4,0.0,0
403031066,Bellevue Heights,Mitcham,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,104803.0,1197.27,0.011424,1.1424,Low,4,0.0,0
403031067,Blackwood,Mitcham,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,125597.0,1197.27,0.009533,0.9533,Low,4,0.0,0
403031068,Colonel Light Gardens,Mitcham,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,119181.0,1197.27,0.010046,1.0046,Low,4,0.0,0
403031069,Mitcham (SA),Mitcham,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,130885.0,1197.27,0.009147,0.9147,Low,4,0.0,0
403031070,Panorama,Mitcham,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,90188.0,1197.27,0.013275,1.3275,Low,4,0.0,0
403041071,Aberfoyle Park,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,107358.0,1197.27,0.011152,1.1152,Low,4,0.0,0
403041072,Aldinga,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,78246.0,1197.27,0.015301,1.5301,Low,4,0.0,0
403041073,Christie Downs,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,59115.0,1197.27,0.020253,2.0253,Moderate,3,1.0,1
403041074,Christies Beach,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,72483.0,1197.27,0.016518,1.6518,Low,4,0.0,0
403041075,Clarendon,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,120013.0,1197.27,0.009976,0.9976,Low,4,0.0,0
403041076,Coromandel Valley,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,132667.0,1197.27,0.009025,0.9025,Low,4,0.0,0
403041077,Flagstaff Hill,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,121498.0,1197.27,0.009854,0.9854,Low,4,0.0,0
403041078,Hackham - Onkaparinga Hills,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,80504.0,1197.27,0.014872,1.4872,Low,4,0.0,0
403041079,Hackham West - Huntfield Heights,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,64165.0,1197.27,0.018659,1.8659,Low,4,0.0,0
403041080,Happy Valley,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,93158.0,1197.27,0.012852,1.2852,Low,4,0.0,0
403041081,Happy Valley Reservoir,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,81692.0,1197.27,0.014656,1.4656,Low,4,0.0,0
403041082,Lonsdale,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,43074.0,1197.27,0.027796,2.7796,Moderate,3,0.0,0
403041083,McLaren Vale,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,97317.0,1197.27,0.012303,1.2303,Low,4,0.0,0
403041084,Morphett Vale - East,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,72958.0,1197.27,0.01641,1.641,Low,4,0.0,0
403041085,Morphett Vale - West,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,69096.0,1197.27,0.017328,1.7328,Low,4,0.0,0
403041086,Reynella,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,79256.0,1197.27,0.015106,1.5106,Low,4,0.0,0
403041088,Willunga,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,104268.0,1197.27,0.011483,1.1483,Low,4,0.0,0
403041089,Woodcroft,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,99337.0,1197.27,0.012053,1.2053,Low,4,0.0,0
403041177,Seaford - Seaford Meadows,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,87098.0,1197.27,0.013746,1.3746,Low,4,0.0,0
403041178,Seaford Rise - Moana,Onkaparinga,Adelaide - South,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,90366.0,1197.27,0.013249,1.3249,Low,4,0.0,0
404011090,Beverley,Charles Sturt,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,100704.0,1197.27,0.011889,1.1889,Low,4,0.0,0
404011091,Flinders Park,Charles Sturt,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,92861.0,1197.27,0.012893,1.2893,Low,4,0.0,0
404011092,Henley Beach,Charles Sturt,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,106110.0,1197.27,0.011283,1.1283,Low,4,0.0,0
404011093,Hindmarsh - Brompton,Charles Sturt,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,96901.0,1197.27,0.012356,1.2356,Low,4,0.0,0
404011094,Royal Park - Hendon - Albert Park,Charles Sturt,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,84781.0,1197.27,0.014122,1.4122,Low,4,0.0,0
404011095,Seaton - Grange,Charles Sturt,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,84662.0,1197.27,0.014142,1.4142,Low,4,0.0,0
404011096,West Lakes,Charles Sturt,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,89475.0,1197.27,0.013381,1.3381,Low,4,0.0,0
404011097,Woodville - Cheltenham,Charles Sturt,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,88584.0,1197.27,0.013516,1.3516,Low,4,0.0,0
404021098,Dry Creek - South,Port Adelaide - West,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Unknown,Unknown,5,Unknown,Unknown,,1197.27,,,Unknown,5,,0
404021099,Largs Bay - Semaphore,Port Adelaide - West,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,94109.0,1197.27,0.012722,1.2722,Low,4,0.0,0
404021100,North Haven,Port Adelaide - West,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,84009.0,1197.27,0.014252,1.4252,Low,4,0.0,0
404021101,Port Adelaide,Port Adelaide - West,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,74087.0,1197.27,0.01616,1.616,Low,4,0.0,0
404021102,The Parks,Port Adelaide - West,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,77058.0,1197.27,0.015537,1.5537,Low,4,0.0,0
404021103,Torrens Island,Port Adelaide - West,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,44500.0,1197.27,0.026905,2.6905,Moderate,3,0.0,0
404031104,Adelaide Airport,West Torrens,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Unknown,Unknown,5,Unknown,Unknown,,1197.27,,,Unknown,5,,0
404031105,Fulham,West Torrens,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,104150.0,1197.27,0.011496,1.1496,Low,4,0.0,0
404031106,Lockleys,West Torrens,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,97139.0,1197.27,0.012325,1.2325,Low,4,0.0,0
404031107,Plympton,West Torrens,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,92148.0,1197.27,0.012993,1.2993,Low,4,0.0,0
404031108,Richmond (SA),West Torrens,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,92386.0,1197.27,0.012959,1.2959,Low,4,0.0,0
404031109,West Beach,West Torrens,Adelaide - West,SA Water,1,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,103734.0,1197.27,0.011542,1.1542,Low,4,0.0,0
405011110,Barossa - Angaston,Barossa,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,85613.0,1380.86,0.016129,1.6129,Low,4,0.0,0
405011111,Light,Barossa,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,91732.0,1380.86,0.015053,1.5053,Low,4,0.0,0
405011112,Lyndoch,Barossa,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,108546.0,1380.86,0.012721,1.2721,Low,4,0.0,0
405011113,Mallala,Barossa,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,81335.0,1380.86,0.016977,1.6977,Low,4,0.0,0
405011114,Nuriootpa,Barossa,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,78781.0,1380.86,0.017528,1.7528,Low,4,0.0,0
405011115,Tanunda,Barossa,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,85910.0,1380.86,0.016073,1.6073,Low,4,0.0,0
405021116,Clare,Lower North,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,81276.0,1380.86,0.01699,1.699,Low,4,0.0,0
405021117,Gilbert Valley,Lower North,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,74681.0,1380.86,0.01849,1.849,Low,4,0.0,0
405021118,Goyder,Lower North,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,54481.0,1380.86,0.025346,2.5346,Moderate,3,0.0,0
405021119,Wakefield - Barunga West,Lower North,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,High,3,Moderate,High,64878.0,1380.86,0.021284,2.1284,Moderate,3,0.0,0
405031120,Jamestown,Mid North,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,68027.0,1380.86,0.020299,2.0299,Moderate,3,1.0,1
405031121,Peterborough - Mount Remarkable,Mid North,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,55313.0,1380.86,0.024964,2.4964,Moderate,3,0.0,0
405031122,Port Pirie,Mid North,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,62026.0,1380.86,0.022263,2.2263,Moderate,3,0.0,0
405031123,Port Pirie Surrounds,Mid North,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,68027.0,1380.86,0.020299,2.0299,Moderate,3,1.0,1
405041124,Kadina,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,68621.0,1380.86,0.020123,2.0123,Moderate,3,1.0,1
405041125,Moonta,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,57333.0,1380.86,0.024085,2.4085,Moderate,3,0.0,0
405041126,Wallaroo,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,54422.0,1380.86,0.025373,2.5373,Moderate,3,0.0,0
405041127,Yorke Peninsula - North,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,59590.0,1380.86,0.023173,2.3173,Moderate,3,0.0,0
405041128,Yorke Peninsula - South,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,52936.0,1380.86,0.026085,2.6085,Moderate,3,0.0,0
406011129,Ceduna,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,83534.0,1380.86,0.016531,1.6531,Low,4,0.0,0
406011130,Eyre Peninsula,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,77711.0,1380.86,0.017769,1.7769,Low,4,0.0,0
406011131,Kimba - Cleve - Franklin Harbour,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,69869.0,1380.86,0.019764,1.9764,Low,4,0.0,0
406011132,Le Hunte - Elliston,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,73374.0,1380.86,0.018819,1.8819,Low,4,0.0,0
406011133,Port Lincoln,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,77295.0,1380.86,0.017865,1.7865,Low,4,0.0,0
406011134,West Coast (SA),Eyre Peninsula and South West,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,68205.0,1380.86,0.020246,2.0246,Moderate,3,1.0,1
406011135,Western,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,77949.0,1380.86,0.017715,1.7715,Low,4,0.0,0
406011136,Whyalla,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,70582.0,1380.86,0.019564,1.9564,Low,4,0.0,0
406011137,Whyalla - North,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Unknown,Unknown,5,Unknown,Unknown,,1380.86,,,Unknown,5,,0
406021138,APY Lands,Outback - North and East,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,75216.0,1380.86,0.018359,1.8359,Low,4,0.0,0
406021139,Coober Pedy,Outback - North and East,South Australia - Outback,Council,0,4.7,FY2025-26 water + supply only,Unknown,Unknown,5,Unknown,Unknown,45391.0,,,,Unknown,5,,0
406021140,Quorn - Lake Gilles,Outback - North and East,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,High,3,Moderate,High,62205.0,1380.86,0.022199,2.2199,Moderate,3,0.0,0
406021141,Outback,Outback - North and East,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,72126.0,1380.86,0.019145,1.9145,Low,4,0.0,0
406021142,Port Augusta,Outback - North and East,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,75869.0,1380.86,0.018201,1.8201,Low,4,0.0,0
406021143,Roxby Downs,Outback - North and East,South Australia - Outback,SA Water,0,4.7,FY2025-26 water + supply only,Low,Low,4,Low,Low,186554.0,1380.86,0.007402,0.7402,Low,4,0.0,0
407011144,Goolwa - Port Elliot,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,57630.0,1380.86,0.023961,2.3961,Moderate,3,0.0,0
407011145,Kangaroo Island,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,High,3,Moderate,High,67017.0,1380.86,0.020605,2.0605,Moderate,3,0.0,0
407011146,Strathalbyn,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,75869.0,1380.86,0.018201,1.8201,Low,4,0.0,0
407011147,Strathalbyn Surrounds,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,87871.0,1380.86,0.015715,1.5715,Low,4,0.0,0
407011148,Victor Harbor,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,58046.0,1380.86,0.023789,2.3789,Moderate,3,0.0,0
407011149,Yankalilla,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,High,3,Moderate,High,64284.0,1380.86,0.021481,2.1481,Moderate,3,0.0,0
407021150,Grant,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,93990.0,1380.86,0.014692,1.4692,Low,4,0.0,0
407021151,Kingston - Robe,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,71295.0,1380.86,0.019368,1.9368,Low,4,0.0,0
407021152,Millicent,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,58699.0,1380.86,0.023524,2.3524,Moderate,3,0.0,0
407021154,Naracoorte,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,81811.0,1380.86,0.016879,1.6879,Low,4,0.0,0
407021155,Naracoorte Surrounds,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,96961.0,1380.86,0.014241,1.4241,Low,4,0.0,0
407021156,Penola,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,78068.0,1380.86,0.017688,1.7688,Low,4,0.0,0
407021157,Tatiara,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,87336.0,1380.86,0.015811,1.5811,Low,4,0.0,0
407021158,Wattle Range,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,80266.0,1380.86,0.017204,1.7204,Low,4,0.0,0
407021173,Mount Gambier - East,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,80088.0,1380.86,0.017242,1.7242,Low,4,0.0,0
407021174,Mount Gambier - West,Limestone Coast,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,71889.0,1380.86,0.019208,1.9208,Low,4,0.0,0
407031159,Barmera,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,73968.0,1380.86,0.018668,1.8668,Low,4,0.0,0
407031160,Berri,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,61729.0,1380.86,0.02237,2.237,Moderate,3,0.0,0
407031161,Karoonda - Lameroo,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,70641.0,1380.86,0.019548,1.9548,Low,4,0.0,0
407031162,Loxton,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,High,4,Low,High,71770.0,1380.86,0.01924,1.924,Low,4,0.0,0
407031163,Loxton Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,77236.0,1380.86,0.017878,1.7878,Low,4,0.0,0
407031164,Mannum,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,53530.0,1380.86,0.025796,2.5796,Moderate,3,0.0,0
407031165,Murray Bridge,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,High,3,Moderate,High,63987.0,1380.86,0.02158,2.158,Moderate,3,0.0,0
407031166,Murray Bridge Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,76879.0,1380.86,0.017961,1.7961,Low,4,0.0,0
407031167,Renmark,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,60422.0,1380.86,0.022854,2.2854,Moderate,3,0.0,0
407031168,Renmark Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Low,Moderate,4,Low,Moderate,86682.0,1380.86,0.01593,1.593,Low,4,0.0,0
407031169,The Coorong,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,High,3,Moderate,High,64462.0,1380.86,0.021421,2.1421,Moderate,3,0.0,0
407031170,Waikerie,Murray and Mallee,South Australia - South East,SA Water,0,4.7,FY2025-26 water + supply only,Moderate,Critical,3,Moderate,Critical,61016.0,1380.86,0.022631,2.2631,Moderate,3,0.0,0
497979799,Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),SA Water,0,4.7,FY2025-26 water + supply only,Unknown,Unknown,5,Unknown,Unknown,,1380.86,,,Unknown,5,,0
